province,city,link,zip
Zamboanga del Sur,Midsalip,New Katipunan,7021
Zamboanga del Sur,Midsalip,New Unidos,7021
Zamboanga del Sur,Midsalip,Palili,7021
Zamboanga del Sur,Midsalip,Pawan,7021
Zamboanga del Sur,Midsalip,Pili,7021
Zamboanga del Sur,Midsalip,Pisompongan,7021
Zamboanga del Sur,Midsalip,Piwan,7021
Zamboanga del Sur,Midsalip,Poblacion A,7021
Zamboanga del Sur,Midsalip,Poblacion B,7021
Zamboanga del Sur,Midsalip,Sigapod,7021
Zamboanga del Sur,Midsalip,Timbaboy,7021
Zamboanga del Sur,Midsalip,Tulbong,7021
Zamboanga del Sur,Midsalip,Tuluan,7021
Zamboanga del Sur,Molave,Alicia,7023
Zamboanga del Sur,Molave,Ariosa,7023
Zamboanga del Sur,Molave,Bagong Argao,7023
Zamboanga del Sur,Molave,Bagong Gutlang,7023
Zamboanga del Sur,Molave,Blancia,7023
Zamboanga del Sur,Molave,Bogo Capalaran,7023
Zamboanga del Sur,Molave,Culo,7023
Zamboanga del Sur,Molave,Dalaon,7023
Zamboanga del Sur,Molave,Dipolo,7023
Zamboanga del Sur,Molave,Dontulan,7023
Zamboanga del Sur,Molave,Gonosan,7023
Zamboanga del Sur,Molave,Lower Dimalinao,7023
Zamboanga del Sur,Molave,Lower Dimorok,7023
Zamboanga del Sur,Molave,Mabuhay,7023
Zamboanga del Sur,Molave,Madasigon (Pob.),7023
Zamboanga del Sur,Molave,Makuguihon (Pob.),7023
Zamboanga del Sur,Molave,Maloloy-on (Pob.),7023
Zamboanga del Sur,Molave,Miligan,7023
Zamboanga del Sur,Molave,Parasan,7023
Zamboanga del Sur,Molave,Rizal,7023
Zamboanga del Sur,Molave,Santo Rosario,7023
Zamboanga del Sur,Molave,Silangit,7023
Zamboanga del Sur,Molave,Simata,7023
Zamboanga del Sur,Molave,Sudlon,7023
Zamboanga del Sur,Molave,Upper Dimorok,7023
Zamboanga del Sur,Pagadian City,Alegria,7016
Zamboanga del Sur,Pagadian City,Balangasan (Pob.),7016
Zamboanga del Sur,Pagadian City,Balintawak,7016
Zamboanga del Sur,Pagadian City,Baloyboan,7016
Zamboanga del Sur,Pagadian City,Banale,7016
Zamboanga del Sur,Pagadian City,Bogo,7016
Zamboanga del Sur,Pagadian City,Bomba,7016
Zamboanga del Sur,Pagadian City,Buenavista,7016
Zamboanga del Sur,Pagadian City,Bulatok,7016
Zamboanga del Sur,Pagadian City,Bulawan,7016
Zamboanga del Sur,Pagadian City,Dampalan,7016
Zamboanga del Sur,Pagadian City,Danlugan,7016
Zamboanga del Sur,Pagadian City,Dao,7016
Zamboanga del Sur,Pagadian City,Datagan,7016
Zamboanga del Sur,Pagadian City,Deborok,7016
Zamboanga del Sur,Pagadian City,Ditoray,7016
Zamboanga del Sur,Pagadian City,Dumagoc,7016
Zamboanga del Sur,Pagadian City,Gatas (Pob.),7016
Zamboanga del Sur,Pagadian City,Gubac,7016
Zamboanga del Sur,Pagadian City,Gubang,7016
Zamboanga del Sur,Pagadian City,Kagawasan,7016
Zamboanga del Sur,Pagadian City,Kahayagan,7016
Zamboanga del Sur,Pagadian City,Kalasan,7016
Zamboanga del Sur,Pagadian City,Kawit,7016
Zamboanga del Sur,Pagadian City,La Suerte,7016
Zamboanga del Sur,Pagadian City,Lala,7016
Zamboanga del Sur,Pagadian City,Lapidian,7016
Zamboanga del Sur,Pagadian City,Lenienza,7016
Zamboanga del Sur,Pagadian City,Lizon Valley,7016
Zamboanga del Sur,Pagadian City,Lourdes,7016
Zamboanga del Sur,Pagadian City,Lower Sibatang,7016
Zamboanga del Sur,Pagadian City,Lumad,7016
Zamboanga del Sur,Pagadian City,Lumbia,7016
Zamboanga del Sur,Pagadian City,Macasing,7016
Zamboanga del Sur,Pagadian City,Manga,7016
Zamboanga del Sur,Pagadian City,Muricay,7016
Zamboanga del Sur,Pagadian City,Napolan,7016
Zamboanga del Sur,Pagadian City,Palpalan,7016
Zamboanga del Sur,Pagadian City,Pedulonan,7016
Zamboanga del Sur,Pagadian City,Poloyagan,7016
Zamboanga del Sur,Pagadian City,San Francisco (Pob.),7016
Zamboanga del Sur,Pagadian City,San Jose (Pob.),7016
Zamboanga del Sur,Pagadian City,San Pedro (Pob.),7016
Zamboanga del Sur,Pagadian City,Santa Lucia (Pob.),7016
Zamboanga del Sur,Pagadian City,Santa Maria,7016
Zamboanga del Sur,Pagadian City,Santiago (Pob.),7016
Zamboanga del Sur,Pagadian City,Santo Ni,7016
Zamboanga del Sur,Pagadian City,Tawagan Sur,7016
Zamboanga del Sur,Pagadian City,Tiguma,7016
Zamboanga del Sur,Pagadian City,Tuburan (Pob.),7016
Zamboanga del Sur,Pagadian City,Tulangan,7016
Zamboanga del Sur,Pagadian City,Tulawas,7016
Zamboanga del Sur,Pagadian City,Upper Sibatang,7016
Zamboanga del Sur,Pagadian City,White Beach,7016
Zamboanga del Sur,Ramon Magsaysay (Liargo),Bagong Opon,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Bambong Daku,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Bambong Diut,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Bobongan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Campo IV,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Campo V,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Caniangan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Dipalusan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Eastern Bobongan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Esperanza,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Gapasan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Katipunan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Kauswagan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Lower Sambulawan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Mabini,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Magsaysay,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Malating,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Paradise,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Pasingkalan,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Poblacion,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),San Fernando,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Santo Rosario,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Sapa Anding,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Sinaguing,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Switch,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Upper Laperian,7024
Zamboanga del Sur,Ramon Magsaysay (Liargo),Wakat,7024
Zamboanga del Sur,San Miguel,Atsan (District I),4802
Zamboanga del Sur,San Miguel,Bagacay,6518
Zamboanga del Sur,San Miguel,Bagong Pag-asa,3011
Zamboanga del Sur,San Miguel,Bagong Silang,3011
Zamboanga del Sur,San Miguel,Bagyang,8301
Zamboanga del Sur,San Miguel,Bahay,6518
Zamboanga del Sur,San Miguel,Bairan,6518
Zamboanga del Sur,San Miguel,Balaong,3011
Zamboanga del Sur,San Miguel,Balatohan,4802
Zamboanga del Sur,San Miguel,Balite,3011
Zamboanga del Sur,San Miguel,Bantog,3011
Zamboanga del Sur,San Miguel,Baras,8301
Zamboanga del Sur,San Miguel,Bardias,3011
Zamboanga del Sur,San Miguel,Baritan,3011
Zamboanga del Sur,San Miguel,Batasan Bata,3011
Zamboanga del Sur,San Miguel,Batasan Matanda,3011
Zamboanga del Sur,San Miguel,Bayongan,6323
Zamboanga del Sur,San Miguel,Betinan,7029
Zamboanga del Sur,San Miguel,Bgy. 1 Pob. (Roxas St.),5025
Zamboanga del Sur,San Miguel,Bgy. 10 (Pob. R.V.Sanchez St. South),5025
Zamboanga del Sur,San Miguel,Bgy. 11 Pob. (R.V.Sanchez St. North),5025
Zamboanga del Sur,San Miguel,Bgy. 12 Pob. (Sales Malaga Saliedo),5025
Zamboanga del Sur,San Miguel,Bgy. 13 Pob. (Sta.Rita-Saclauso St.),5025
Zamboanga del Sur,San Miguel,Bgy. 14 Pob. (San Miguel North),5025
Zamboanga del Sur,San Miguel,Bgy. 15 Pob. (San Miguel South),5025
Zamboanga del Sur,San Miguel,Bgy. 16 Pob. (San Agustin St.),5025
Zamboanga del Sur,San Miguel,Bgy. 2 Pob. (Savilla Sto. Rosario),5025
Zamboanga del Sur,San Miguel,Bgy. 3 Pob. (A.S.Suarez St. Zone 1),5025
Zamboanga del Sur,San Miguel,Bgy. 4 Pob. (A.S.Suarez East),5025
Zamboanga del Sur,San Miguel,Bgy. 5 Pob. (Santiago St.North),5025
Zamboanga del Sur,San Miguel,Bgy. 6 Pob. (Santiago St.South),5025
Zamboanga del Sur,San Miguel,Bgy. 7 Pob. (San Roque St.South),5025
Zamboanga del Sur,San Miguel,Bgy. 8 Pob. (Montano - San Roque),5025
Zamboanga del Sur,San Miguel,Bgy. 9 Pob. (Salazar San Jose),5025
Zamboanga del Sur,San Miguel,Biak-na-Bato,3011
Zamboanga del Sur,San Miguel,Biclat,3011
Zamboanga del Sur,San Miguel,Bitaugan,8301
Zamboanga del Sur,San Miguel,Bolhoon,8301
Zamboanga del Sur,San Miguel,Boton,4802
Zamboanga del Sur,San Miguel,Buga,3011
Zamboanga del Sur,San Miguel,Bugang,6323
Zamboanga del Sur,San Miguel,Buhi,4802
Zamboanga del Sur,San Miguel,Bulawan,7029
Zamboanga del Sur,San Miguel,Buliran,3011
Zamboanga del Sur,San Miguel,Bulualto,3011
Zamboanga del Sur,San Miguel,Cabangahan,6323
Zamboanga del Sur,San Miguel,Cabatianuhan,6518
Zamboanga del Sur,San Miguel,Calatngan,8301
Zamboanga del Sur,San Miguel,Caluasan,6323
Zamboanga del Sur,San Miguel,Calube,7029
Zamboanga del Sur,San Miguel,Calumpang,3011
Zamboanga del Sur,San Miguel,Camanaga,6323
Zamboanga del Sur,San Miguel,Cambangay Norte,6323
Zamboanga del Sur,San Miguel,Cambio,3011
Zamboanga del Sur,San Miguel,Camias,3011
Zamboanga del Sur,San Miguel,Canap,6518
Zamboanga del Sur,San Miguel,Capayas,6323
Zamboanga del Sur,San Miguel,Capilihan,6518
Zamboanga del Sur,San Miguel,Caraycaray,6518
Zamboanga del Sur,San Miguel,Carromata,8301
Zamboanga del Sur,San Miguel,Castillo,8301
Zamboanga del Sur,San Miguel,Cayare (West Poblacion),6518
Zamboanga del Sur,San Miguel,Concepcion,7029
Zamboanga del Sur,San Miguel,Consolacion,5025
Zamboanga del Sur,San Miguel,Corazon,6323
Zamboanga del Sur,San Miguel,Dao-an,7029
Zamboanga del Sur,San Miguel,Dayawa,4802
Zamboanga del Sur,San Miguel,Dumalian,7029
Zamboanga del Sur,San Miguel,Fatima,7029
Zamboanga del Sur,San Miguel,Garcia,6323
Zamboanga del Sur,San Miguel,Guinciaman,6518
Zamboanga del Sur,San Miguel,Hagbuyo,6323
Zamboanga del Sur,San Miguel,Igtambo,5025
Zamboanga del Sur,San Miguel,Ilog-Bulo,3011
Zamboanga del Sur,San Miguel,Impo,6518
Zamboanga del Sur,San Miguel,J. M. Alberto,4802
Zamboanga del Sur,San Miguel,Kagawasan,6323
Zamboanga del Sur,San Miguel,Katipunan,4802
Zamboanga del Sur,San Miguel,Kilikilihan,4802
Zamboanga del Sur,San Miguel,Kinalumsan,6518
Zamboanga del Sur,San Miguel,King Kabayo,3011
Zamboanga del Sur,San Miguel,Labne,3011
Zamboanga del Sur,San Miguel,Lambakin,3011
Zamboanga del Sur,San Miguel,Langilan,7029
Zamboanga del Sur,San Miguel,Lantawan,7029
Zamboanga del Sur,San Miguel,Laperian,7029
Zamboanga del Sur,San Miguel,Libas Gua,8301
Zamboanga del Sur,San Miguel,Libas Sud,8301
Zamboanga del Sur,San Miguel,Libtong (East Poblacion),6518
Zamboanga del Sur,San Miguel,Libuganan,7029
Zamboanga del Sur,San Miguel,Limonan,7029
Zamboanga del Sur,San Miguel,Lukay,6518
Zamboanga del Sur,San Miguel,Mabato,4802
Zamboanga del Sur,San Miguel,Magmarale,3011
Zamboanga del Sur,San Miguel,Magroyong,8301
Zamboanga del Sur,San Miguel,Mahayag,6323
Zamboanga del Sur,San Miguel,Mahayag (Maitum),8301
Zamboanga del Sur,San Miguel,Malaguinabot,6518
Zamboanga del Sur,San Miguel,Malibay,3011
Zamboanga del Sur,San Miguel,Maligaya,3011
Zamboanga del Sur,San Miguel,Malpag,6518
Zamboanga del Sur,San Miguel,Mandile,3011
Zamboanga del Sur,San Miguel,Masalipit,3011
Zamboanga del Sur,San Miguel,Mati,7029
Zamboanga del Sur,San Miguel,Mawodpawod,6518
Zamboanga del Sur,San Miguel,Obo,4802
Zamboanga del Sur,San Miguel,Ocapan,7029
Zamboanga del Sur,San Miguel,Pacalag,3011
Zamboanga del Sur,San Miguel,Pacogon,4802
Zamboanga del Sur,San Miguel,Pagsangahan,4802
Zamboanga del Sur,San Miguel,Paliwasan,3011
Zamboanga del Sur,San Miguel,Pangilao,4802
Zamboanga del Sur,San Miguel,Paraiso,4802
Zamboanga del Sur,San Miguel,Partida,3011
Zamboanga del Sur,San Miguel,Patong,6518
Zamboanga del Sur,San Miguel,Patong,8301
Zamboanga del Sur,San Miguel,Pinambaran,3011
Zamboanga del Sur,San Miguel,Pinarigusan,6518
Zamboanga del Sur,San Miguel,Poblacion,3011
Zamboanga del Sur,San Miguel,Poblacion,6323
Zamboanga del Sur,San Miguel,Poblacion,7029
Zamboanga del Sur,San Miguel,Poblacion,8301
Zamboanga del Sur,San Miguel,Poblacion District II,4802
Zamboanga del Sur,San Miguel,Poblacion District III,4802
Zamboanga del Sur,San Miguel,Progreso,4802
Zamboanga del Sur,San Miguel,Pulong Bayabas,3011
Zamboanga del Sur,San Miguel,Pulong Duhat,3011
Zamboanga del Sur,San Miguel,Sacdalan,3011
Zamboanga del Sur,San Miguel,Sagbayan,8301
Zamboanga del Sur,San Miguel,Salacot,3011
Zamboanga del Sur,San Miguel,Salangan,3011
Zamboanga del Sur,San Miguel,Salvacion (Patagan),4802
Zamboanga del Sur,San Miguel,San Agustin,3011
Zamboanga del Sur,San Miguel,San Andres,6518
Zamboanga del Sur,San Miguel,San Antonio,5025
Zamboanga del Sur,San Miguel,San Isidro,6323
Zamboanga del Sur,San Miguel,San Isidro,7029
Zamboanga del Sur,San Miguel,San Jose,3011
Zamboanga del Sur,San Miguel,San Jose,5025
Zamboanga del Sur,San Miguel,San Jose,6323
Zamboanga del Sur,San Miguel,San Juan,3011
Zamboanga del Sur,San Miguel,San Juan (Aroyao),4802
Zamboanga del Sur,San Miguel,San Marcos,4802
Zamboanga del Sur,San Miguel,San Roque,8301
Zamboanga del Sur,San Miguel,San Vicente,3011
Zamboanga del Sur,San Miguel,San Vicente,6323
Zamboanga del Sur,San Miguel,Santa Cruz,5025
Zamboanga del Sur,San Miguel,Santa Cruz,6518
Zamboanga del Sur,San Miguel,Santa Elena (Patagan),4802
Zamboanga del Sur,San Miguel,Santa Ines,3011
Zamboanga del Sur,San Miguel,Santa Lucia,3011
Zamboanga del Sur,San Miguel,Santa Rita Bata,3011
Zamboanga del Sur,San Miguel,Santa Rita Matanda,3011
Zamboanga del Sur,San Miguel,Santa Teresa,5025
Zamboanga del Sur,San Miguel,Santo Angel,5025
Zamboanga del Sur,San Miguel,Santo Ni,5025
Zamboanga del Sur,San Miguel,Santo Ni,6323
Zamboanga del Sur,San Miguel,Santol,6518
Zamboanga del Sur,San Miguel,Sapang,3011
Zamboanga del Sur,San Miguel,Sayog,7029
Zamboanga del Sur,San Miguel,Siagao,8301
Zamboanga del Sur,San Miguel,Siay,4802
Zamboanga del Sur,San Miguel,Sibul,3011
Zamboanga del Sur,San Miguel,Solong,4802
Zamboanga del Sur,San Miguel,Tapian,7029
Zamboanga del Sur,San Miguel,Tartaro,3011
Zamboanga del Sur,San Miguel,Tibagan,3011
Zamboanga del Sur,San Miguel,Tigpalas,3011
Zamboanga del Sur,San Miguel,Tina,8301
Zamboanga del Sur,San Miguel,Tobrehon,4802
Zamboanga del Sur,San Miguel,Tomoc,6323
Zamboanga del Sur,San Miguel,Umalag,8301
Zamboanga del Sur,San Pablo,Annanuman,3329
Zamboanga del Sur,San Pablo,Auitan,3329
Zamboanga del Sur,San Pablo,Bag-ong Misamis,7031
Zamboanga del Sur,San Pablo,Ballacayu,3329
Zamboanga del Sur,San Pablo,Binguang,3329
Zamboanga del Sur,San Pablo,Bubual,7031
Zamboanga del Sur,San Pablo,Bungad,3329
Zamboanga del Sur,San Pablo,Buton,7031
Zamboanga del Sur,San Pablo,Caddangan/Limbauan,3329
Zamboanga del Sur,San Pablo,Calamagui,3329
Zamboanga del Sur,San Pablo,Caralucud,3329
Zamboanga del Sur,San Pablo,Culasian,7031
Zamboanga del Sur,San Pablo,Dalena,3329
Zamboanga del Sur,San Pablo,Daplayan,7031
Zamboanga del Sur,San Pablo,Guminga,3329
Zamboanga del Sur,San Pablo,Kalilangan,7031
Zamboanga del Sur,San Pablo,Kapamanok,7031
Zamboanga del Sur,San Pablo,Kondum,7031
Zamboanga del Sur,San Pablo,Lumbayao,7031
Zamboanga del Sur,San Pablo,Mabuhay,7031
Zamboanga del Sur,San Pablo,Marcos village,7031
Zamboanga del Sur,San Pablo,Miasin,7031
Zamboanga del Sur,San Pablo,Minanga Norte,3329
Zamboanga del Sur,San Pablo,Minanga Sur,3329
Zamboanga del Sur,San Pablo,Molansong,7031
Zamboanga del Sur,San Pablo,Pantad,7031
Zamboanga del Sur,San Pablo,Pao,7031
Zamboanga del Sur,San Pablo,Payag,7031
Zamboanga del Sur,San Pablo,Poblacion,3329
Zamboanga del Sur,San Pablo,Poblacion (San Pablo),7031
Zamboanga del Sur,San Pablo,Pongapong,7031
Zamboanga del Sur,San Pablo,Sacbulan,7031
Zamboanga del Sur,San Pablo,Sagasan,7031
Zamboanga del Sur,San Pablo,San Jose,3329
Zamboanga del Sur,San Pablo,San Juan,7031
Zamboanga del Sur,San Pablo,Senior,7031
Zamboanga del Sur,San Pablo,Simanu Norte,3329
Zamboanga del Sur,San Pablo,Simanu Sur,3329
Zamboanga del Sur,San Pablo,Songgoy,7031
Zamboanga del Sur,San Pablo,Tandubuay,7031
Zamboanga del Sur,San Pablo,Taniapan,7031
Zamboanga del Sur,San Pablo,Ticala Island,7031
Zamboanga del Sur,San Pablo,Tubo-pait,7031
Zamboanga del Sur,San Pablo,Tupa (San Vicente),3329
Zamboanga del Sur,San Pablo,Villakapa,7031
Zamboanga del Sur,Sominot (Don Mariano Marcos),Bag-ong Baroy,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Bag-ong Oroquieta,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Barubuhan,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Bulanay,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Datagan,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Eastern Poblacion,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Lantawan,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Libertad,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Lumangoy,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),New Carmen,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Picturan,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Poblacion,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Rizal,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),San Miguel,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Santo Ni,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Sawa,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Tungawan,7022
Zamboanga del Sur,Sominot (Don Mariano Marcos),Upper Sicpao,7022
Zamboanga del Sur,Tambulig,Alang-alang,7025
Zamboanga del Sur,Tambulig,Angeles,7025
Zamboanga del Sur,Tambulig,Bag-ong Kauswagan,7025
Zamboanga del Sur,Tambulig,Bag-ong Tabogon,7025
Zamboanga del Sur,Tambulig,Balugo,7025
Zamboanga del Sur,Tambulig,Cabgan,7025
Zamboanga del Sur,Tambulig,Calolot,7025
Zamboanga del Sur,Tambulig,Dimalinao,7025
Zamboanga del Sur,Tambulig,Fabian (Balucot),7025
Zamboanga del Sur,Tambulig,Gabunon,7025
Zamboanga del Sur,Tambulig,Happy Valley (Pob.),7025
Zamboanga del Sur,Tambulig,Kapalaran,7025
Zamboanga del Sur,Tambulig,Libato,7025
Zamboanga del Sur,Tambulig,Limamawan,7025
Zamboanga del Sur,Tambulig,Lower Liasan,7025
Zamboanga del Sur,Tambulig,Lower Lodiong (Pob.),7025
Zamboanga del Sur,Tambulig,Lower Tiparak,7025
Zamboanga del Sur,Tambulig,Lower Usogan,7025
Zamboanga del Sur,Tambulig,Maya-maya,7025
Zamboanga del Sur,Tambulig,New village (Pob.),7025
Zamboanga del Sur,Tambulig,Pelocoban,7025
Zamboanga del Sur,Tambulig,Riverside (Pob.),7025
Zamboanga del Sur,Tambulig,Sagrada Familia,7025
Zamboanga del Sur,Tambulig,San Jose,7025
Zamboanga del Sur,Tambulig,San Vicente,7025
Zamboanga del Sur,Tambulig,Sumalig,7025
Zamboanga del Sur,Tambulig,Tuluan,7025
Zamboanga del Sur,Tambulig,Tungawan,7025
Zamboanga del Sur,Tambulig,Upper Liason,7025
Zamboanga del Sur,Tambulig,Upper Lodiong,7025
Zamboanga del Sur,Tambulig,Upper Tiparak,7025
Zamboanga del Sur,Tukuran,Alindahaw,7019
Zamboanga del Sur,Tukuran,Baclay,7019
Zamboanga del Sur,Tukuran,Balimbingan,7019
Zamboanga del Sur,Tukuran,Buenasuerte,7019
Zamboanga del Sur,Tukuran,Camanga,7019
Zamboanga del Sur,Tukuran,Curvada,7019
Zamboanga del Sur,Tukuran,Laperian,7019
Zamboanga del Sur,Tukuran,Libertad,7019
Zamboanga del Sur,Tukuran,Lower Bayao,7019
Zamboanga del Sur,Tukuran,Luy-a,7019
Zamboanga del Sur,Tukuran,Manilan,7019
Zamboanga del Sur,Tukuran,Manlayag,7019
Zamboanga del Sur,Tukuran,Militar,7019
Zamboanga del Sur,Tukuran,Navalan,7019
Zamboanga del Sur,Tukuran,Panduma Senior,7019
Zamboanga del Sur,Tukuran,Sambulawan,7019
Zamboanga del Sur,Tukuran,San Antonio,7019
Zamboanga del Sur,Tukuran,San Carlos (Pob.),7019
Zamboanga del Sur,Tukuran,Santo Ni,7019
Zamboanga del Sur,Tukuran,Santo Rosario,7019
Zamboanga del Sur,Tukuran,Sugod,7019
Zamboanga del Sur,Tukuran,Tabuan,7019
Zamboanga del Sur,Tukuran,Tagulo,7019
Zamboanga del Sur,Tukuran,Tinotungan,7019
Zamboanga del Sur,Tukuran,Upper Bayao,7019
Zamboanga del Sur,Zamboanga City,Arena Blanco,7000
Zamboanga del Sur,Zamboanga City,Ayala,7000
Zamboanga del Sur,Zamboanga City,Baliwasan,7000
Zamboanga del Sur,Zamboanga City,Baluno,7000
Zamboanga del Sur,Zamboanga City,Barangay Zone I (Pob.),7000
Zamboanga del Sur,Zamboanga City,Barangay Zone II (Pob.),7000
Zamboanga del Sur,Zamboanga City,Barangay Zone III (Pob.),7000
Zamboanga del Sur,Zamboanga City,Barangay Zone IV (Pob.),7000
Zamboanga del Sur,Zamboanga City,Boalan,7000
Zamboanga del Sur,Zamboanga City,Bolong,7000
Zamboanga del Sur,Zamboanga City,Buenavista,7000
Zamboanga del Sur,Zamboanga City,Bunguiao,7000
Zamboanga del Sur,Zamboanga City,Busay (Sacol Island),7000
Zamboanga del Sur,Zamboanga City,Cabaluay,7000
Zamboanga del Sur,Zamboanga City,Cabatangan,7000
Zamboanga del Sur,Zamboanga City,Cacao,7000
Zamboanga del Sur,Zamboanga City,Calabasa,7000
Zamboanga del Sur,Zamboanga City,Calarian,7000
Zamboanga del Sur,Zamboanga City,Camino Nuevo,7000
Zamboanga del Sur,Zamboanga City,Campo Islam,7000
Zamboanga del Sur,Zamboanga City,Canelar,7000
Zamboanga del Sur,Zamboanga City,Capisan,7000
Zamboanga del Sur,Zamboanga City,Cawit,7000
Zamboanga del Sur,Zamboanga City,Culianan,7000
Zamboanga del Sur,Zamboanga City,Curuan,7000
Zamboanga del Sur,Zamboanga City,Dita,7000
Zamboanga del Sur,Zamboanga City,Divisoria,7000
Zamboanga del Sur,Zamboanga City,Dulian (Upper Bunguiao),7000
Zamboanga del Sur,Zamboanga City,Dulian (Upper Pasonanca),7000
Zamboanga del Sur,Zamboanga City,Guisao,7000
Zamboanga del Sur,Zamboanga City,Guiwan,7000
Zamboanga del Sur,Zamboanga City,Kasanyangan,7000
Zamboanga del Sur,Zamboanga City,La Paz,7000
Zamboanga del Sur,Zamboanga City,Labuan,7000
Zamboanga del Sur,Zamboanga City,Lamisahan,7000
Zamboanga del Sur,Zamboanga City,Landang Gua,7000
Zamboanga del Sur,Zamboanga City,Landang Laum,7000
Zamboanga del Sur,Zamboanga City,Lanzones,7000
Zamboanga del Sur,Zamboanga City,Lapakan,7000
Zamboanga del Sur,Zamboanga City,Latuan (Curuan),7000
Zamboanga del Sur,Zamboanga City,Licomo,7000
Zamboanga del Sur,Zamboanga City,Limaong,7000
Zamboanga del Sur,Zamboanga City,Limpapa,7000
Zamboanga del Sur,Zamboanga City,Lubigan,7000
Zamboanga del Sur,Zamboanga City,Lumayang,7000
Zamboanga del Sur,Zamboanga City,Lumbangan,7000
Zamboanga del Sur,Zamboanga City,Lunzuran,7000
Zamboanga del Sur,Zamboanga City,Maasin,7000
Zamboanga del Sur,Zamboanga City,Malagutay,7000
Zamboanga del Sur,Zamboanga City,Mampang,7000
Zamboanga del Sur,Zamboanga City,Manalipa,7000
Zamboanga del Sur,Zamboanga City,Mangusu,7000
Zamboanga del Sur,Zamboanga City,Manicahan,7000
Zamboanga del Sur,Zamboanga City,Mariki,7000
